3090	nalcs_w8d2_NV_DIG_g3	fipps807	!status	0	1489871805426
3091	nalcs_w8d2_NV_DIG_g3	fipps807	fib	0	1489871819212
3092	nalcs_w8d2_NV_DIG_g3	m_teran	lee lira GG	0	1489871823880
3093	nalcs_w8d2_NV_DIG_g3	regulate_cx	lira MingLee	0	1489871834567
3094	nalcs_w8d2_NV_DIG_g3	fungalpantss	No lod ezreal ?	0	1489871848364
3095	nalcs_w8d2_NV_DIG_g3	m_teran	#NVWIN	0	1489871848921
3096	nalcs_w8d2_NV_DIG_g3	marcmerriil	NlGER!	0	1489871859034
3097	nalcs_w8d2_NV_DIG_g3	jmjmjm126	leera Kreygasm	0	1489871860868
3098	nalcs_w8d2_NV_DIG_g3	swagnificenttg	Nova effed my bracket	0	1489871862532
3099	nalcs_w8d2_NV_DIG_g3	dakota_88	Ninja Mid Ezreal PogChamp PogChamp	0	1489871866263
3100	nalcs_w8d2_NV_DIG_g3	min3pirate	is it just me or do all of the people on both teams seem single and ready to MingLee	0	1489871867482
3101	nalcs_w8d2_NV_DIG_g3	regulate_cx	TriHard !	0	1489871870442
3102	nalcs_w8d2_NV_DIG_g3	marcmerriil	TriHead NlGER TriHead NlGER TriHead NlGER TriHead NlGER	0	1489871871885
3103	nalcs_w8d2_NV_DIG_g3	hakarulovesu	DIG LOD = DIGLOD = DIGLET = PIGLET = MIDLET	0	1489871872413
3104	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	no vlad ban wtf	0	1489871878187
3105	nalcs_w8d2_NV_DIG_g3	hubathetuba	LirA LEE SIN KreyGasm	0	1489871885930
3106	nalcs_w8d2_NV_DIG_g3	luv3n	:P	0	1489871886899
3107	nalcs_w8d2_NV_DIG_g3	swagnificenttg	I'm still ranked #800 on yahoo so I can live with Nova losing	0	1489871888125
3108	nalcs_w8d2_NV_DIG_g3	hubathetuba	Kreygasm	0	1489871893555
3109	nalcs_w8d2_NV_DIG_g3	jmjmjm126	Liquid liftlift waiting room LUL	0	1489871896400
3110	nalcs_w8d2_NV_DIG_g3	knotting1123	no malphite ban GG	0	1489871903503
3111	nalcs_w8d2_NV_DIG_g3	affr0guy	Wisconsin won lets *** go	0	1489871903884
3112	nalcs_w8d2_NV_DIG_g3	hakarulovesu	jmjmjm126 TL DL Kreygasm	0	1489871915487
3113	nalcs_w8d2_NV_DIG_g3	eden_fesi	DIG win	0	1489871917366
3114	nalcs_w8d2_NV_DIG_g3	mistakenrebel	NA LCS 8K VIEWERS LOL IS DYING?	0	1489871922209
3115	nalcs_w8d2_NV_DIG_g3	1carter11	VARUS DansGame	0	1489871926800
3116	nalcs_w8d2_NV_DIG_g3	marcmerriil	NlGER TriHard Mods Can't TriHard Ban A Country TriHard NlGER	0	1489871937913
3117	nalcs_w8d2_NV_DIG_g3	flqres	@MistakenRebel its lcs 2 lcs 1 has over 100k	0	1489871945810
3118	nalcs_w8d2_NV_DIG_g3	adc__bigman123	test	0	1489871946727
3119	nalcs_w8d2_NV_DIG_g3	curse4worlds	marc merrill reported EleGiggle	0	1489871953817
3120	nalcs_w8d2_NV_DIG_g3	layb0y		0	1489871955438
3121	nalcs_w8d2_NV_DIG_g3	eden_fesi	Varus was the best adc pick besides Ashe	0	1489871955665
3122	nalcs_w8d2_NV_DIG_g3	adc__bigman123	Selling my diamond 5 league account. Pm me. All champs and some skins!	0	1489871961775
3123	nalcs_w8d2_NV_DIG_g3	curse4worlds	maokai FailFish	0	1489871963667
3124	nalcs_w8d2_NV_DIG_g3	eden_fesi	And i dont think LOD is as good on Ashe	0	1489871966208
3125	nalcs_w8d2_NV_DIG_g3	hakarulovesu	Eden_Fesi seems like coach read twitchchat 4Head lets see if they can outpush	0	1489871966273
3126	nalcs_w8d2_NV_DIG_g3	kreygamer	oh no	0	1489871967422
3127	nalcs_w8d2_NV_DIG_g3	sitro28	SMOrc MUNDO!	0	1489871970284
3128	nalcs_w8d2_NV_DIG_g3	layb0y	NAUTILUS ResidentSleeper ResidentSleeper	0	1489871973309
3129	nalcs_w8d2_NV_DIG_g3	kreygamer	ninja on ahri, he is going to feed	0	1489871974309
3130	nalcs_w8d2_NV_DIG_g3	crestjon	LOL isn't dying It's just DIG VS Team Envy EleGiggle	0	1489871974913
3131	nalcs_w8d2_NV_DIG_g3	masterbaitoor	imt beating c9 again 4Head	0	1489871975337
3132	nalcs_w8d2_NV_DIG_g3	natso2001	YES Cassio	0	1489871977718
3133	nalcs_w8d2_NV_DIG_g3	circlegg	keaneUrgod	0	1489871977954
3134	nalcs_w8d2_NV_DIG_g3	eden_fesi	@HakaruLovesU, FeelsGoodMan	0	1489871979557
3135	nalcs_w8d2_NV_DIG_g3	tsmdidwonnered	<10k viewers LUL NALCS	0	1489871983173
3136	nalcs_w8d2_NV_DIG_g3	bestyorickeu	ResidentSleeper	0	1489871983928
3137	nalcs_w8d2_NV_DIG_g3	m_teran	cass hahaahhahaha	0	1489871984891
3138	nalcs_w8d2_NV_DIG_g3	1carter11	SMOrc MUNDO SMOrc	0	1489871985008
3139	nalcs_w8d2_NV_DIG_g3	jesusdevilleray	dignitoss	0	1489871999286
3140	nalcs_w8d2_NV_DIG_g3	plasmalaserbeam	SMOrc	0	1489872002251
3141	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	Keane Cass Kreygasm	0	1489872007443
3142	nalcs_w8d2_NV_DIG_g3	brainnogg	lmao	0	1489872008561
3143	nalcs_w8d2_NV_DIG_g3	darvetepo	Cleanse vs cleanse PogChamp	0	1489872011343
3144	nalcs_w8d2_NV_DIG_g3	layb0y	Naut Maokai same picks again Feelsbadman	0	1489872015646
3145	nalcs_w8d2_NV_DIG_g3	luroxian	:O	0	1489872019548
3146	nalcs_w8d2_NV_DIG_g3	jmjmjm126	keane not on azir again FailFish	0	1489872026303
3147	nalcs_w8d2_NV_DIG_g3	1carter11	Varus botlane ResidentSleeper	0	1489872030561
3148	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	lulu varus is an absolutely garbage botlane lol	0	1489872033456
3149	nalcs_w8d2_NV_DIG_g3	tsmdidwonnered	NA Top lane versatility.	0	1489872045510
3150	nalcs_w8d2_NV_DIG_g3	eden_fesi	@jm	0	1489872046073
3151	nalcs_w8d2_NV_DIG_g3	eden_fesi	@jmjmjm126, keane is good on cass too	0	1489872053992
3152	nalcs_w8d2_NV_DIG_g3	1v1mewallstreet	lira on lee is scary	0	1489872065094
3153	nalcs_w8d2_NV_DIG_g3	iammeni	might see a repeat of botlane last game	0	1489872072782
3154	nalcs_w8d2_NV_DIG_g3	kappamcfappa	Lira looks like he just at a whole box of sour patch kids at once LUL	0	1489872075278
3155	nalcs_w8d2_NV_DIG_g3	jmjmjm126	lira is scary.	0	1489872079608
3156	nalcs_w8d2_NV_DIG_g3	kappamcfappa	*ate	0	1489872080550
3157	nalcs_w8d2_NV_DIG_g3	adc__bigman123	selling my Diamond 5 NA account with all the champs, 36 skins. whisper me if you're interested.!!	0	1489872088032
3158	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	lira will feed first blood 100%	0	1489872088269
3159	nalcs_w8d2_NV_DIG_g3	eden_fesi	Lira is better at Reksai i think	0	1489872088451
3160	nalcs_w8d2_NV_DIG_g3	sketchybr	8k viewers? WutFace	0	1489872090934
3161	nalcs_w8d2_NV_DIG_g3	m_teran	spoiler hakuho will get first blood :)	0	1489872093847
3162	nalcs_w8d2_NV_DIG_g3	jmjmjm126	-_- lira LUL	0	1489872096056
3163	nalcs_w8d2_NV_DIG_g3	hubathetuba	@LikeItWhenTheyScream, meh, it's fine. It's absolute *** against range though	0	1489872096312
3164	nalcs_w8d2_NV_DIG_g3	eden_fesi	he counterjungles super well on reksai	0	1489872098626
3165	nalcs_w8d2_NV_DIG_g3	sandmanlocke	Korean Top Laners between both channels and all of them playing tanks. ResidentSleeper	0	1489872099469
3166	nalcs_w8d2_NV_DIG_g3	stratosgx11	wtf... they gave caitlyn again	0	1489872100291
3167	nalcs_w8d2_NV_DIG_g3	findus6666	#DIGWIN	0	1489872108084
3168	nalcs_w8d2_NV_DIG_g3	eden_fesi	he plays super high variance on lee	0	1489872111506
3169	nalcs_w8d2_NV_DIG_g3	natso2001	D I G W I N	0	1489872118657
3170	nalcs_w8d2_NV_DIG_g3	jackp0tta	#DIGWIN	0	1489872121006
3171	nalcs_w8d2_NV_DIG_g3	m_teran	#NVWIN	0	1489872121536
3172	nalcs_w8d2_NV_DIG_g3	adc__bigman123	selling my Diamond 5 NA account with all the champs, 36 skins. whisper me if you're interested. HIT ME UP	0	1489872125805
3173	nalcs_w8d2_NV_DIG_g3	eden_fesi	#DIGWIN	0	1489872129338
3174	nalcs_w8d2_NV_DIG_g3	luckycro7	Who else gave up from C9 IMT game?	0	1489872140593
3175	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@HubaTheTuba, varus is garbage, lulu is great. it's fine in lane against lucian/kalista but against cait and karma it's pretty garbage yeah	0	1489872144581
3176	nalcs_w8d2_NV_DIG_g3	dakota_88	Lod is jewish. Look up his surname.	0	1489872148068
3177	nalcs_w8d2_NV_DIG_g3	dakota_88	LOD is a jewish adc LUL	0	1489872155157
3178	nalcs_w8d2_NV_DIG_g3	hakarulovesu	NV vs DIG all the way BOYZ	0	1489872156079
3179	nalcs_w8d2_NV_DIG_g3	gunerdrag	200 word essay due on monday and im wasting time watching LCS2	0	1489872159362
3180	nalcs_w8d2_NV_DIG_g3	curse4worlds	2 LOL	0	1489872173395
3181	nalcs_w8d2_NV_DIG_g3	darvetepo	:O	0	1489872174408
3182	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, varus isnt garbage at all, its one of the few adcs that can match cait push	0	1489872175436
3183	nalcs_w8d2_NV_DIG_g3	adc__bigman123		0	1489872177324
3184	nalcs_w8d2_NV_DIG_g3	lizard_gg	@Gunerdrag, great meme haHAA	0	1489872177549
3185	nalcs_w8d2_NV_DIG_g3	dakota_88	@adc__bigman123 xD	0	1489872185187
3186	nalcs_w8d2_NV_DIG_g3	adc__bigman123		0	1489872193863
3187	nalcs_w8d2_NV_DIG_g3	jedisponge16	a LOD of poke	0	1489872194857
3188	nalcs_w8d2_NV_DIG_g3	plasmalaserbeam	Selling my Bronze 5 0LP BR acc, only been banned once hmu	0	1489872200105
3189	nalcs_w8d2_NV_DIG_g3	jedisponge16	selling my virginity pls take it	0	1489872218614
3190	nalcs_w8d2_NV_DIG_g3	1carter11	I miss competitive twitch and jinx BibleThump	0	1489872218938
3191	nalcs_w8d2_NV_DIG_g3	jedisponge16	anyone..	0	1489872224697
3192	nalcs_w8d2_NV_DIG_g3	layb0y	lod scks	0	1489872225145
3193	nalcs_w8d2_NV_DIG_g3	hakarulovesu	selling my lcs subsitude spot for clg dm me	0	1489872226870
3194	nalcs_w8d2_NV_DIG_g3	jmjmjm126	LOD poked out on varus LUL	0	1489872229455
3195	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, varus is garbage, no one matches cait. he used to match push before q nerf	0	1489872232490
3196	nalcs_w8d2_NV_DIG_g3	darvetepo	lod eating so much q	0	1489872242928
3197	nalcs_w8d2_NV_DIG_g3	adc__bigman123		0	1489872253602
3198	nalcs_w8d2_NV_DIG_g3	masterbaitoor	Clown 9 is back EleGiggle	0	1489872264966
3199	nalcs_w8d2_NV_DIG_g3	praywme	D5 LUL	0	1489872267943
3200	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, even post he's the only adc besides ashe that matches, he clears just fine even with extra cd	0	1489872272551
3201	nalcs_w8d2_NV_DIG_g3	nwstudios	:kappa:	0	1489872283028
3202	nalcs_w8d2_NV_DIG_g3	weedwizard_420	people still watch cloud9 and tsm games lmao.. they're ridiculously predictable	0	1489872285192
3203	nalcs_w8d2_NV_DIG_g3	praywme	scarraCOWBOY scarraCOWBOY scarraCOWBOY	0	1489872285343
3204	nalcs_w8d2_NV_DIG_g3	jedisponge16	golden Kappa	0	1489872315666
3205	nalcs_w8d2_NV_DIG_g3	masterbaitoor	@weedwizard_420 how? 4Head clown 9 is getting stomped	0	1489872323552
3206	nalcs_w8d2_NV_DIG_g3	jedisponge16	would have been cool if it was tho	0	1489872328802
3207	nalcs_w8d2_NV_DIG_g3	7midorapido	9k viewers lulu	0	1489872336566
3208	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, maybe with malz or something but he should get poked/pushed out. lulu is ok with q push but against karma it's pretty bad still	0	1489872343127
3209	nalcs_w8d2_NV_DIG_g3	weedwizard_420	@MasterBaitoor, you couldn't predict cloud9 had a chance to be stomped after seeing CLG vs C9 and TSM vs IMT last week?	0	1489872355918
3210	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, its the best thing he could pick besides Ashe	0	1489872359064
3211	nalcs_w8d2_NV_DIG_g3	jmjmjm126	lira Kreygasm	0	1489872379842
3212	nalcs_w8d2_NV_DIG_g3	1carter11	BigBrother NINJA YOU HAVE NO MANA BigBrother	0	1489872383289
3213	nalcs_w8d2_NV_DIG_g3	eden_fesi	Chaser Kreygasm	0	1489872388325
3214	nalcs_w8d2_NV_DIG_g3	masterbaitoor	@weedwizard_420 no... there have been a lot of anomalies and then the teams that did well vs one team got stomped by another	0	1489872396542
3215	nalcs_w8d2_NV_DIG_g3	adc__bigman123		0	1489872397628
3216	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, ashe would be better i agree. i think kalista would be better with lulu and play for midgame	0	1489872400485
3217	nalcs_w8d2_NV_DIG_g3	thedewisblue	c9 already lost so i came to this game	0	1489872408638
3218	nalcs_w8d2_NV_DIG_g3	i_pow_byte	c9 lost rly ?	0	1489872418826
3219	nalcs_w8d2_NV_DIG_g3	darvetepo	C9 lost?	0	1489872421279
3220	nalcs_w8d2_NV_DIG_g3	jedisponge16	manar	0	1489872422575
3221	nalcs_w8d2_NV_DIG_g3	kozze11	no	0	1489872423812
3222	nalcs_w8d2_NV_DIG_g3	thedewisblue	basically	0	1489872426864
3223	nalcs_w8d2_NV_DIG_g3	jedisponge16	spatular	0	1489872428856
3224	nalcs_w8d2_NV_DIG_g3	jmjmjm126	seraph???	0	1489872436705
3225	nalcs_w8d2_NV_DIG_g3	jedisponge16	spongebob.. get me spatular	0	1489872439697
3226	nalcs_w8d2_NV_DIG_g3	masterbaitoor	c9 is in the process of getting stomped EleGiggle	0	1489872442399
3227	nalcs_w8d2_NV_DIG_g3	tukawen	C9 match is still going on	0	1489872443544
3228	nalcs_w8d2_NV_DIG_g3	natso2001	KLEANE	0	1489872452901
3229	nalcs_w8d2_NV_DIG_g3	curse4worlds	KLEANE	0	1489872455657
3230	nalcs_w8d2_NV_DIG_g3	reginald_is_a_monkey	KLEANE PogChamp	0	1489872457738
3231	nalcs_w8d2_NV_DIG_g3	darvetepo	Oh keane	0	1489872457798
3232	nalcs_w8d2_NV_DIG_g3	jmjmjm126	lira Kreygasm ninja FailFish	0	1489872458331
3233	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, Cait is one of the worst matchups for kalista	0	1489872461173
3234	nalcs_w8d2_NV_DIG_g3	paragonhl	KLEANE	0	1489872469951
3235	nalcs_w8d2_NV_DIG_g3	liokale	Keane PogChamp	0	1489872471116
3236	nalcs_w8d2_NV_DIG_g3	adc__bigman123		0	1489872475378
3237	nalcs_w8d2_NV_DIG_g3	renzixlol	KLEANE keaneW	0	1489872477627
3238	nalcs_w8d2_NV_DIG_g3	1carter11	FailFish REPORT CASS NO BOOTS FailFish	0	1489872477960
3239	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, watch game 3 of the G2-MSF series to see how it goes	0	1489872491344
3240	nalcs_w8d2_NV_DIG_g3	jmjmjm126	1carter11, haHAA	0	1489872492490
3241	nalcs_w8d2_NV_DIG_g3	natso2001	Keane is a Cassio God. Why do teams not ban it against him FailFish	0	1489872493017
3242	nalcs_w8d2_NV_DIG_g3	paragonhl	wat...	0	1489872503655
3243	nalcs_w8d2_NV_DIG_g3	darvetepo	Pwooo	0	1489872504862
3244	nalcs_w8d2_NV_DIG_g3	dakota_88	Apollo is also jewish. His surname is Price	0	1489872505179
3245	nalcs_w8d2_NV_DIG_g3	leckotut	AHRI DEATHSOUNDS Kreygasm	0	1489872513773
3246	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, you lose lane hard but if you go even your midgame with lulu is much better than cait you just need to play towards top/mid to make sure you cut off botlane rotation from cait	0	1489872518284
3247	nalcs_w8d2_NV_DIG_g3	supified	was there a remake?	0	1489872520820
3248	nalcs_w8d2_NV_DIG_g3	findus6666	PHWOOOO Jebaited	0	1489872520840
3249	nalcs_w8d2_NV_DIG_g3	drunkenhomer	go navi lirikHYPE lirikCHAMP	0	1489872535779
3250	nalcs_w8d2_NV_DIG_g3	weedwizard_420	this isnt navi	0	1489872548784
3251	nalcs_w8d2_NV_DIG_g3	1carter11	Play twitch for the late game and press R 4Head	0	1489872549646
3252	nalcs_w8d2_NV_DIG_g3	jmjmjm126	no	0	1489872549961
3253	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, every adc has a better mid than cait, you dont have to pick kalista to do that, and pick kalista makes you have a super short window to win the game	0	1489872554500
3254	nalcs_w8d2_NV_DIG_g3	curse4worlds	lod ?	0	1489872566502
3255	nalcs_w8d2_NV_DIG_g3	darvetepo	Nicee	0	1489872569154
3256	nalcs_w8d2_NV_DIG_g3	eden_fesi	GOD Kreygasm	0	1489872573057
3257	nalcs_w8d2_NV_DIG_g3	willyaku10	L PogChamp D	0	1489872573785
3258	nalcs_w8d2_NV_DIG_g3	stratosgx11	no heal lul	0	1489872575235
3259	nalcs_w8d2_NV_DIG_g3	professorramen	lod is oom	0	1489872575528
3260	nalcs_w8d2_NV_DIG_g3	jykkii	PogChamp	0	1489872576635
3261	nalcs_w8d2_NV_DIG_g3	bubbles188	tristanas mid game is equally as bad	0	1489872581243
3262	nalcs_w8d2_NV_DIG_g3	jesusdevilleray	lod x tristana Kreygasm	0	1489872587527
3263	nalcs_w8d2_NV_DIG_g3	nwpulverizer	C9 getting smashed by IMT sneakyE sneakyE	0	1489872603166
3264	nalcs_w8d2_NV_DIG_g3	derpinwild	9k viewers LUL	0	1489872607539
3265	nalcs_w8d2_NV_DIG_g3	sky6032	clown 9 4Head getting rekt by IMT	0	1489872608156
3266	nalcs_w8d2_NV_DIG_g3	cruzi3r	first turret of the seriez???? how did they win a game	0	1489872615097
3267	nalcs_w8d2_NV_DIG_g3	1carter11	Cass still no boots FailFish	0	1489872622987
3268	nalcs_w8d2_NV_DIG_g3	thr33wishes	PLAYING any adc for the mid game LUL	0	1489872623249
3269	nalcs_w8d2_NV_DIG_g3	bubbles188	they meant first brick gold	0	1489872627192
3270	nalcs_w8d2_NV_DIG_g3	bubbles188	corki and ezreal have good mid games LuL	0	1489872634748
3271	nalcs_w8d2_NV_DIG_g3	bubbles188	LUL *	0	1489872641179
3272	nalcs_w8d2_NV_DIG_g3	taboodoggy	C9 losing BibleThump	0	1489872644768
3273	nalcs_w8d2_NV_DIG_g3	derpinwild	eh maybe C9 will come back mid game their mid game is amazing	0	1489872645018
3274	nalcs_w8d2_NV_DIG_g3	derpinwild	just maybe	0	1489872651093
3275	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, varus new build (ER+hurricane) has an abysmal powerspike midtgame.	0	1489872653288
3276	nalcs_w8d2_NV_DIG_g3	anadroj	that turn	0	1489872653964
3277	nalcs_w8d2_NV_DIG_g3	jmjmjm126	ninja dodge Kreygasm	0	1489872654868
3278	nalcs_w8d2_NV_DIG_g3	natso2001	wow	0	1489872655658
3279	nalcs_w8d2_NV_DIG_g3	wetakeshotsforharambe	LIRA OMG	0	1489872657190
3280	nalcs_w8d2_NV_DIG_g3	m_teran	bb	0	1489872657591
3281	nalcs_w8d2_NV_DIG_g3	darvetepo	FeelsBadMan	0	1489872657638
3282	nalcs_w8d2_NV_DIG_g3	1v1mewallstreet	WHY THE *** DID LIRA TAKE IT?	0	1489872661884
3283	nalcs_w8d2_NV_DIG_g3	applingling	JUKED PogChamp	0	1489872666278
3284	nalcs_w8d2_NV_DIG_g3	stellarshadow	seraph EleGiggle	0	1489872670687
3285	nalcs_w8d2_NV_DIG_g3	dayveed117	quick one Kreygasm	0	1489872674120
3286	nalcs_w8d2_NV_DIG_g3	hakarulovesu	Kick in the Face	0	1489872676559
3287	nalcs_w8d2_NV_DIG_g3	taboodoggy	Talon behind	0	1489872676721
3288	nalcs_w8d2_NV_DIG_g3	cruzi3r	@bubbles188 ....not the same as saying first of the game or first blood	0	1489872677122
3289	nalcs_w8d2_NV_DIG_g3	m_teran	lira is the best lee	0	1489872677147
3290	nalcs_w8d2_NV_DIG_g3	k2ush	Leera PogChamp	0	1489872678452
3291	nalcs_w8d2_NV_DIG_g3	darvetepo	Tank PogChamp	0	1489872679126
3292	nalcs_w8d2_NV_DIG_g3	jmjmjm126	lira took it cuz ninja is useless LUL	0	1489872681134
3293	nalcs_w8d2_NV_DIG_g3	stellarshadow	wasted import EleGiggle	0	1489872682673
3294	nalcs_w8d2_NV_DIG_g3	eyeslikelce	lira stuck on nv FeelsBadMan	0	1489872683840
3295	nalcs_w8d2_NV_DIG_g3	eden_fesi	@LikeItWhenTheyScream, i think most of them go IE-Hurricane nowadays, in competitive at least	0	1489872684805
3296	nalcs_w8d2_NV_DIG_g3	joey_joestarxd	how can lee be stunned by cass if he is blind?	0	1489872693179
3297	nalcs_w8d2_NV_DIG_g3	bubbles188	thats what he meant to say, its pretty easy to slip up	0	1489872704718
3298	nalcs_w8d2_NV_DIG_g3	wetakeshotsforharambe	that was clean	0	1489872709500
3299	nalcs_w8d2_NV_DIG_g3	mlg420proslayer	FAKER PogChamp	0	1489872714088
3300	nalcs_w8d2_NV_DIG_g3	nitramek	Kreygasm	0	1489872715986
3301	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	@Eden_Fesi, depends. if you're a little behind prob ER but i think IE is better yeah	0	1489872716984
3302	nalcs_w8d2_NV_DIG_g3	thr33wishes	Essence reaver is just so weak for so long	0	1489872752667
3303	nalcs_w8d2_NV_DIG_g3	bmw5545		0	1489872755694
3304	nalcs_w8d2_NV_DIG_g3	jakobsgd	its so easy to dodge cassio ult on 3 ping this stupid casters	0	1489872770171
3305	nalcs_w8d2_NV_DIG_g3	llgarrett	f	0	1489872774377
3306	nalcs_w8d2_NV_DIG_g3	sunnyd_solaire	dead chat ResidentSleeper	0	1489872780511
3307	nalcs_w8d2_NV_DIG_g3	s1rtoast	haHAA	0	1489872786266
3308	nalcs_w8d2_NV_DIG_g3	axet95	4Head IS THIS NA???? 4Head OH WAIT.. IT IS 4Head 4Head	0	1489872790018
3309	nalcs_w8d2_NV_DIG_g3	bmw5545		0	1489872793093
3310	nalcs_w8d2_NV_DIG_g3	baehjer57	BlessRNG DIG PLAYOFFS BlessRNG	0	1489872802154
3311	nalcs_w8d2_NV_DIG_g3	petebot6	mooHmm	0	1489872803270
3312	nalcs_w8d2_NV_DIG_g3	yuhothomas	C9 gonna lose PogChamp	0	1489872804114
3313	nalcs_w8d2_NV_DIG_g3	natso2001	PUCK FASTRYTIME DIRTY YASUOI ONETRICK	0	1489872807197
3314	nalcs_w8d2_NV_DIG_g3	yuhothomas	Switched to this one	0	1489872809159
3315	nalcs_w8d2_NV_DIG_g3	gamercory	Seraphs revenge	0	1489872809190
3316	nalcs_w8d2_NV_DIG_g3	necr0maniac	"""seraph is trash"" -LOD 4Head"	0	1489872818322
3317	nalcs_w8d2_NV_DIG_g3	weedwizard_420	watch as people are still surprised at C9 losing even though they looked like a D5 team against CLG last week 4Head	0	1489872824710
3318	nalcs_w8d2_NV_DIG_g3	bloodmanos477	BlessRNG DIG BlessRNG TAKE BlessRNG MY BlessRNG ENERGY BlessRNG	0	1489872831356
3319	nalcs_w8d2_NV_DIG_g3	likeitwhentheyscream	LOL	0	1489872834798
3320	nalcs_w8d2_NV_DIG_g3	yuhothomas	LUL	0	1489872840305
3321	nalcs_w8d2_NV_DIG_g3	ammst4r	FIESTA	0	1489872851075
3322	nalcs_w8d2_NV_DIG_g3	dakota_88	LOD you traitor	0	1489872853561
3323	nalcs_w8d2_NV_DIG_g3	xgioggik	C9 LUL	0	1489872857597
3324	nalcs_w8d2_NV_DIG_g3	eden_fesi	XPECIAL	0	1489872865235
3325	nalcs_w8d2_NV_DIG_g3	salt_esports	Karthus R	0	1489872867117
3326	nalcs_w8d2_NV_DIG_g3	eden_fesi	LOD	0	1489872870665
3327	nalcs_w8d2_NV_DIG_g3	darvetepo	Snipee!!!	0	1489872875731
3328	nalcs_w8d2_NV_DIG_g3	i_pow_byte	no way PogChamp	0	1489872875793
3329	nalcs_w8d2_NV_DIG_g3	yuhothomas	Clownfeista	0	1489872876561
3330	nalcs_w8d2_NV_DIG_g3	alextugapt	10k viewers NA Kappa	0	1489872884448
3331	nalcs_w8d2_NV_DIG_g3	admiral_starfish	Seraph is Trash EleGiggle	0	1489872887991
3332	nalcs_w8d2_NV_DIG_g3	sturmx	LUL	0	1489872890214
3333	nalcs_w8d2_NV_DIG_g3	natso2001	LOD	0	1489872890259
3334	nalcs_w8d2_NV_DIG_g3	yuhothomas	Slow chat ResidentSleeper	0	1489872890371
3335	nalcs_w8d2_NV_DIG_g3	bamboebeer	??????	0	1489872890553
3336	nalcs_w8d2_NV_DIG_g3	joey_joestarxd	spicy game	0	1489872890837
